delivery_date,weight,vehicle_size,billed_miles,total,pickup_state,deliver_state,duration_hours,rpm,predicted_cost,predicted_rpm,error,label
2021-04-29,40000,TRACTOR,2039.0,6577.11,MR,NC,60,3.2256547327121137,6466.836941011376,3.171572800888365,-0.05,-1
2021-04-27,5291,DOCK HIGH STRAIGHT,1334.0,4600.0,TN,TX,25,3.4482758620689653,3975.739319519854,2.9803143324736534,-0.47,-5
2021-04-28,4900,DOCK HIGH STRAIGHT,1493.0,2788.0,WI,TX,47,1.867381111855325,3315.7547702694314,2.2208672272400745,0.35,4
2021-04-29,42000,TRACTOR,1837.0,8450.0,GJ,SC,60,4.599891126837234,8848.476400346939,4.816808056802906,0.22,3
2021-04-29,4733,CUBE VAN,1643.0,3000.0,TX,MI,61,1.8259281801582472,3226.5589810364486,1.963821656139044,0.14,2
2021-04-28,1905,CUBE VAN,1538.0,1733.28,MI,TX,46,1.1269700910273082,2409.083313759136,1.566374066163287,0.44,5
2021-04-27,1400,CUBE VAN,554.0,989.0,GJ,TX,22,1.7851985559566788,1371.576202388536,2.47576931839086,0.69,7
2021-04-28,40000,TRACTOR,1170.0,3400.0,TX,TN,37,2.905982905982906,5081.527195830419,4.343185637461897,1.44,15
2021-04-29,24750,TRACTOR,2183.0,7100.0,QA,MI,64,3.2524049473202017,7156.552071561553,3.2783106145494973,0.03,1
2021-04-28,40000,TRACTOR,1306.0,5989.0,TX,SC,29,4.585758039816233,6374.613208488749,4.881020833452334,0.3,4
2021-04-28,1532,DOCK HIGH STRAIGHT,1449.0,2400.0,IN,TX,42,1.6563146997929608,2734.912983238545,1.887448573663592,0.23,3
2021-04-30,42990,TRACTOR,1928.0,8290.0,JA,SC,71,4.299792531120332,8538.900205097649,4.428890147872225,0.13,2
2021-04-29,3700,SPRINTER,1852.0,2878.57,ON,TX,51,1.5543034557235422,3154.761466906205,1.7034349173359635,0.15,2
2021-04-27,40000,TRACTOR,486.0,1400.0,SC,TN,10,2.880658436213992,1839.9317700449144,3.785867839598589,0.91,10
2021-04-29,4,TRACTOR,790.0,2588.0,NC,MI,46,3.275949367088608,2926.345973860384,3.704235409949853,0.43,5
2021-04-27,100,CARGO VAN,474.0,806.49,IL,MS,7,1.7014556962025316,999.6989702626964,2.109069557516237,0.41,5
2021-04-30,14076,TRACTOR,1883.0,5640.0,QA,SC,67,2.9952203929899097,7718.172771220599,4.09887029804599,1.1,12
2021-04-28,222,CARGO VAN,1452.0,3878.5,WI,TX,25,2.671143250688705,2389.173553651536,1.6454363317159335,-1.03,-11
2021-04-28,450,CARGO VAN,839.0,1200.0,AL,TX,23,1.430274135876043,1735.2537950320852,2.0682405185126167,0.64,7
2021-04-26,5700,TRACTOR,1613.0,4500.0,WI,TX,-27,2.789832610043397,3923.278454272792,2.4322867044468643,-0.36,-4
2021-04-28,10887,TRACTOR,1401.0,4822.0,IN,TX,26,3.441827266238401,4989.9469505058805,3.561703747684426,0.12,2
2021-04-28,40000,TRACTOR,509.0,1400.0,KY,SC,18,2.75049115913556,1396.9816830159518,2.744561263292636,-0.01,-1
2021-04-29,500,CARGO VAN,1603.0,1748.39,TX,OH,44,1.090698689956332,1923.595861383104,1.1999974182053053,0.11,2
2021-04-27,1050,SPRINTER,544.0,989.6,NY,WV,9,1.8191176470588235,994.6693959791396,1.828436389667536,0.01,1
2021-04-30,1000,CARGO VAN,1646.0,2100.0,WI,CU,64,1.275820170109356,2502.554446499229,1.5203854474478915,0.24,3
2021-04-30,125,CARGO VAN,1884.0,2980.0,WI,AG,68,1.5817409766454351,3554.3901491675247,1.8866189751419984,0.3,4
2021-04-28,15000,TRACTOR,1363.0,4822.0,IN,TX,32,3.537784299339692,5189.547390785679,3.807444894193455,0.27,3
2021-04-29,100,SPRINTER,1645.0,1350.0,MI,TX,44,0.8206686930091185,1709.6971867752873,1.039329596823883,0.22,3
2021-04-29,40000,TRACTOR,2039.0,6577.11,MR,NC,53,3.2256547327121137,6576.105650079902,3.225162162864101,-0.0,1
2021-04-30,1570,SPRINTER,1799.0,3000.0,CU,OH,62,1.6675931072818233,3214.0439323778974,1.7865725027114494,0.12,2
2021-04-28,1500,CUBE VAN,733.0,1459.0,TX,TL,23,1.990450204638472,1614.6977696593042,2.202861895851711,0.21,3
2021-04-28,24000,TRACTOR,880.0,3010.0,AR,TX,17,3.4204545454545454,4420.642540954643,5.023457432903003,1.6,17
2021-04-30,11250,TRACTOR,2182.0,7100.0,QA,MI,56,3.253895508707608,7288.163400748745,3.340129881186409,0.09,1
2021-04-29,40000,TRACTOR,673.0,1800.0,TN,MD,25,2.674591381872214,2696.349038549508,4.006462167235524,1.33,14
2021-04-29,100,CARGO VAN,356.0,525.0,TN,IN,19,1.4747191011235956,851.1236640313264,2.39079680907676,0.92,10
2021-04-29,40000,TRACTOR,509.0,1400.0,KY,SC,20,2.75049115913556,1382.5596898661706,2.716227288538646,-0.03,-1
2021-04-30,42990,TRACTOR,1928.0,8290.0,JA,SC,57,4.299792531120332,8724.292043680674,4.525047740498275,0.23,3
2021-04-29,7500,DOCK HIGH STRAIGHT,1363.0,3950.0,IN,TX,29,2.8980190755685986,4106.294751257362,3.0126887390002657,0.11,2
2021-04-29,5336,DOCK HIGH STRAIGHT,1046.0,2650.0,TX,AL,23,2.5334608030592736,3030.650124349828,2.897371055783774,0.36,4
2021-04-28,500,SPRINTER,480.0,0.0,IL,MI,8,0.0,837.0891355072686,1.7439356989734762,1.74,18
2021-04-29,40000,TRACTOR,485.0,1400.0,TN,SC,19,2.88659793814433,1662.786536619699,3.4284258487004102,0.54,6
2021-04-30,7000,DOCK HIGH STRAIGHT,1432.0,4049.0,SC,TX,43,2.827513966480447,4627.471953614348,3.23147482794298,0.4,5
2021-04-30,50,TRACTOR,588.0,5551.48,TN,OK,39,9.441292517006802,4904.257718010332,8.340574350357707,-1.1,-12
2021-04-30,9720,DOCK HIGH STRAIGHT,1633.0,2600.0,MI,TX,49,1.5921616656460502,3238.2684019064886,1.983018004841696,0.39,4
2021-04-30,1945,SPRINTER,1643.0,1450.0,MI,TX,41,0.8825319537431527,1754.8652972490431,1.0680859995429357,0.19,2
2021-04-29,2284,SPRINTER,383.0,869.5,TN,WV,9,2.27023498694517,964.3346556124052,2.51784505381829,0.25,3
2021-04-30,2010,CUBE VAN,1636.0,2448.76,TX,MI,37,1.49679706601467,3038.6206806499795,1.8573476043092785,0.36,4
2021-04-30,2800,DOCK HIGH STRAIGHT,1171.0,1850.0,TN,TX,38,1.5798462852263022,2272.1269163886063,1.940330415361748,0.36,4
2021-04-29,44,CARGO VAN,475.0,1430.0,NX,TX,11,3.0105263157894737,2093.3867880002995,4.407130080000631,1.4,15
2021-04-29,15000,TRACTOR,350.0,2600.0,AL,MS,10,7.428571428571429,2628.425809575646,7.509788027358988,0.08,1
2021-04-29,64,CARGO VAN,394.0,850.87,IL,MI,8,2.1595685279187817,831.0890720134366,2.1093631269376565,-0.05,-1
2021-04-29,40000,TRACTOR,486.0,1400.0,SC,TN,11,2.880658436213992,1831.551424925061,3.768624331121525,0.89,9
2021-05-01,2250,DOCK HIGH STRAIGHT,1538.0,3000.0,OH,TX,36,1.9505851755526653,3391.0182458511267,2.204823306795271,0.25,3
2021-05-02,42990,TRACTOR,1928.0,8290.0,JA,SC,67,4.299792531120332,8606.891606517167,4.464155397571145,0.16,2
2021-05-01,40000,TRACTOR,751.0,3932.51,PA,TN,25,5.236364846870839,4159.998897325534,5.539279490446783,0.3,4
2021-05-03,80,CARGO VAN,685.0,995.0,WI,MS,70,1.4525547445255471,1289.5783227427855,1.8825960915953075,0.43,5
2021-05-04,20000,TRACTOR,557.0,2100.0,KY,MI,95,3.770197486535009,1842.732074715631,3.308316112595388,-0.46,-5
2021-05-03,500,CARGO VAN,1351.0,1495.0,IL,TX,73,1.1065877128053294,1405.6326642581903,1.0404386856093193,-0.07,-1
2021-05-03,20000,TRACTOR,550.0,1450.0,TX,JA,76,2.636363636363636,1311.9078332156562,2.3852869694830114,-0.25,-3
2021-05-03,1700,TRACTOR,1311.0,4462.48,OK,PA,69,3.403874904652936,5533.840597708559,4.221083598557253,0.82,9
2021-05-03,3000,DOCK HIGH STRAIGHT,1865.0,2955.0,CU,MI,67,1.584450402144772,4389.303240887016,2.3535138020841906,0.77,8
2021-05-03,3263,SPRINTER,1532.0,1611.22,MI,TX,68,1.051710182767624,1890.755798254848,1.2341748030384123,0.18,2
2021-05-02,7000,DOCK HIGH STRAIGHT,1432.0,4049.0,SC,TX,46,2.827513966480447,4591.571939224476,3.206404985491952,0.38,4
2021-05-03,40000,TRACTOR,2039.0,6577.11,MR,NC,71,3.2256547327121137,6471.730411382744,3.1739727373137536,-0.05,-1
2021-05-03,5060,DOCK HIGH STRAIGHT,1169.0,2268.0,TX,IL,64,1.9401197604790417,2626.6650837776106,2.246933347970582,0.31,4
2021-05-03,966,CARGO VAN,1544.0,1350.0,OH,TX,66,0.8743523316062176,1527.2514298923552,0.98915248050023,0.11,2
2021-05-02,2803,SPRINTER,1666.0,1350.0,MI,TX,40,0.8103241296518607,2030.6763495751911,1.2188933670919515,0.41,5
2021-05-02,850,SPRINTER,1516.0,1612.96,MI,TX,39,1.063957783641161,1860.4786108685296,1.2272286351375523,0.16,2
2021-05-03,3360,DOCK HIGH STRAIGHT,1754.0,2925.0,NX,MI,60,1.6676168757126568,3018.620316892151,1.7209921989122867,0.05,1
2021-05-03,7500,DOCK HIGH STRAIGHT,2183.0,7100.0,QA,MI,57,3.2524049473202017,6539.650677252995,2.9957172135835983,-0.26,-3
2021-05-01,48,CARGO VAN,532.0,1175.0,CA,AZ,16,2.2086466165413534,953.4995509305344,1.79229238896717,-0.42,-5
2021-05-03,3500,CUBE VAN,1773.0,3556.0,PA,TX,63,2.005640157924422,3084.536471350368,1.7397272822055092,-0.27,-3
2021-05-03,17720,TRACTOR,1103.0,6500.0,TX,AL,68,5.893019038984588,5425.72753771008,4.919063950779764,-0.97,-10
2021-05-05,441,SPRINTER,2179.0,3382.99,GJ,MI,109,1.5525424506654428,3545.3289763815446,1.627044046067712,0.07,1
2021-05-03,36000,TRACTOR,1083.0,7700.0,TX,TN,56,7.109879963065558,4579.214213250009,4.228267971606657,-2.88,-29
2021-05-03,640,CARGO VAN,1808.0,1609.0,TX,PA,56,0.889933628318584,2527.1371414682626,1.3977528437324462,0.51,6
2021-05-03,1100,CARGO VAN,974.0,1398.46,TX,AL,62,1.4357905544147844,1634.7769205798731,1.6784157295481243,0.24,3
2021-05-03,42990,TRACTOR,1928.0,8290.0,JA,SC,55,4.299792531120332,8774.489015523184,4.55108351427551,0.25,3
2021-05-03,1830,CARGO VAN,1830.0,2500.0,TX,ON,45,1.366120218579235,2829.641289806299,1.546252070932404,0.18,2
2021-05-03,4000,DOCK HIGH STRAIGHT,1235.0,2270.0,KY,TX,49,1.838056680161944,2270.221196751336,1.838235786843187,0.0,1
2021-05-03,3011,DOCK HIGH STRAIGHT,1428.0,3655.0,CA,TX,44,2.5595238095238093,3860.783057956749,2.703629592406687,0.14,2
2021-05-03,1920,TRACTOR,1088.0,361.0,TX,TN,42,0.3318014705882353,852.9984676632598,0.7840059445434373,0.45,5
2021-05-03,5110,TRACTOR,1088.0,1925.0,TX,TN,42,1.7693014705882353,2360.696368244307,2.169757691401017,0.4,5
2021-05-04,3652,DOCK HIGH STRAIGHT,2205.0,4683.85,QA,MI,68,2.1241950113378687,5665.474771860251,2.5693763137688213,0.45,5
2021-05-03,747,CARGO VAN,1541.0,1500.0,TX,OH,38,0.9733939000648928,1966.299572278789,1.2759893395709203,0.3,4
2021-05-04,3307,SPRINTER,1700.0,3089.0,PU,MO,67,1.817058823529412,3692.9660630123335,2.172332978242549,0.36,4
2021-05-04,42990,TRACTOR,1928.0,8290.0,JA,SC,53,4.299792531120332,8651.084885341697,4.487077222687603,0.19,2
2021-05-04,40000,TRACTOR,2039.0,6577.11,MR,NC,56,3.2256547327121137,6572.648534710018,3.223466667341843,-0.0,1
2021-05-03,1000,TRACTOR,1451.0,6359.3,TX,OH,35,4.382701585113715,3966.5790672468206,2.7336864695015994,-1.65,-17
2021-05-04,12461,TRACTOR,1724.0,7205.0,JA,AL,48,4.1792343387471,7905.668989943833,4.585654866556748,0.41,5
2021-05-03,40000,TRACTOR,463.0,1500.0,SL,TX,30,3.239740820734341,1880.7360155628728,4.062064828429531,0.82,9
2021-05-03,6173,DOCK HIGH STRAIGHT,1092.0,3700.0,TX,TN,26,3.388278388278388,3269.185161522441,2.993759305423481,-0.39,-4
2021-05-05,18000,TRACTOR,1601.0,4500.0,AL,AL,76,2.810743285446596,5615.322226920367,3.5073842766523216,0.7,8
2021-05-03,150,CARGO VAN,564.0,995.0,TN,MI,10,1.7641843971631206,824.9366201935463,1.462653581903451,-0.3,-4
2021-05-04,40000,TRACTOR,2039.0,6583.86,MR,NC,39,3.228965179009318,6408.800951202151,3.1431098338411725,-0.09,-1
2021-05-05,11850,TRACTOR,1928.0,8290.0,JA,SC,59,4.299792531120332,8350.307752706927,4.331072485843842,0.03,1
2021-05-03,1100,CUBE VAN,474.0,1459.78,IL,MS,9,3.0797046413502107,1446.1252405346872,3.05089713192972,-0.03,-1
2021-05-04,4528,DOCK HIGH STRAIGHT,1519.0,3800.0,FL,TX,31,2.5016458196181697,4096.544003559629,2.696868995101797,0.2,3
2021-05-03,150,CARGO VAN,353.0,725.0,KY,AL,5,2.053824362606232,968.5094631047403,2.7436528699851004,0.69,7
2021-05-05,4492,DOCK HIGH STRAIGHT,1128.0,1850.0,TN,TX,51,1.6400709219858156,2066.685643037001,1.8321681232597529,0.19,2
2021-05-04,2500,CUBE VAN,562.0,1175.0,MI,TN,21,2.090747330960854,1260.0010369277416,2.241994727629433,0.15,2
2021-05-05,440,SPRINTER,1733.0,1835.6,TX,MI,46,1.059203693017888,2287.3742777055168,1.319892831913166,0.26,3
2021-05-04,2984,DOCK HIGH STRAIGHT,628.0,1525.0,OH,TN,20,2.428343949044586,2289.654524221166,3.645946694619691,1.22,13
2021-05-04,40000,TRACTOR,509.0,1400.0,KY,SC,17,2.75049115913556,1487.8976119982494,2.923178019642926,0.17,2
2021-05-04,22,CARGO VAN,520.0,1130.27,IN,MO,28,2.173596153846154,1344.6677996493488,2.585899614710286,0.41,5
2021-05-05,240,CARGO VAN,1639.0,1812.85,OH,TX,44,1.1060707748627212,1699.9829081231685,1.037207387506509,-0.07,-1
2021-05-05,630,CARGO VAN,1578.0,3100.0,TX,MI,55,1.964512040557668,1923.654390166772,1.2190458746304005,-0.75,-8
2021-05-04,1627,DOCK HIGH STRAIGHT,1065.0,2850.0,TX,GA,23,2.676056338028169,3120.241950357905,2.929804648223385,0.25,3
2021-05-05,510,DOCK HIGH STRAIGHT,1432.0,4049.0,SC,TX,43,2.827513966480447,3894.1842323784,2.7194023969122907,-0.11,-2
2021-05-05,301,SPRINTER,1448.0,1200.0,OH,TX,43,0.8287292817679558,1616.5100529764495,1.116374345978211,0.29,3
2021-05-06,40000,TRACTOR,2039.0,6577.11,MR,NC,61,3.2256547327121137,6634.650072371647,3.253874483752647,0.03,1
2021-05-04,500,SPRINTER,1392.0,1288.0,TX,TX,10,0.9252873563218392,2021.7199142863333,1.4523849958953543,0.53,6
2021-05-05,5600,DOCK HIGH STRAIGHT,1435.0,2600.0,IN,TX,41,1.8118466898954704,3243.727358063769,2.2604371833196995,0.45,5
2021-05-04,794,CUBE VAN,554.0,989.0,GJ,TX,27,1.7851985559566788,1146.3405811620264,2.0692068252022136,0.28,3
2021-05-06,8300,DOCK HIGH STRAIGHT,1643.0,3095.0,TX,MI,59,1.8837492391965915,3080.3028744487306,1.8748039406261288,-0.01,-1
2021-05-05,21336,TRACTOR,1480.0,6950.0,TX,OH,34,4.695945945945946,5211.84197377712,3.521514847146703,-1.17,-12
2021-05-04,1102,CUBE VAN,733.0,1633.0,TX,TL,26,2.227830832196453,1662.7574227966122,2.2684275890813264,0.04,1
2021-05-05,5160,DOCK HIGH STRAIGHT,1682.0,5752.69,MI,TX,37,3.420148632580261,4507.192097646278,2.6796623648313185,-0.74,-8
2021-05-05,6080,DOCK HIGH STRAIGHT,1236.0,2550.0,TX,KY,33,2.063106796116505,3420.073595202248,2.7670498343060257,0.7,8
2021-05-07,38640,TRACTOR,2194.0,7100.0,QA,MI,76,3.236098450319052,7308.893363723328,3.331309646182009,0.1,2
2021-05-04,40000,TRACTOR,463.0,1500.0,SL,TX,13,3.239740820734341,2123.959299023377,4.587385095082888,1.35,14
2021-05-06,11500,TRACTOR,1804.0,7100.0,CU,MI,48,3.9356984478935697,6936.26697968955,3.844937350160504,-0.09,-1
2021-05-06,17000,TRACTOR,1928.0,8590.0,JA,SC,58,4.4553941908713695,8326.478176007324,4.318712746891766,-0.14,-2
2021-05-05,1782,TRACTOR,898.0,3100.0,TN,TX,25,3.4521158129175946,4128.510787533476,4.597450765627479,1.15,12
2021-05-04,40000,TRACTOR,486.0,1400.0,SC,TN,10,2.880658436213992,1839.9317700449144,3.785867839598589,0.91,10
2021-05-06,400,SPRINTER,1412.0,1800.0,NY,TX,47,1.274787535410765,2006.806626878321,1.4212511521801143,0.15,2
2021-05-04,40000,TRACTOR,509.0,1400.0,KY,SC,8,2.75049115913556,1398.425953507492,2.7473987298771947,-0.0,1
2021-05-05,30000,TRACTOR,571.0,2500.0,TN,MI,13,4.378283712784588,2714.613540200732,4.754139299826151,0.38,4
2021-05-05,1600,DOCK HIGH STRAIGHT,786.0,2726.35,MI,MS,28,3.468638676844784,3272.258383027255,4.163178604360375,0.69,7
2021-05-05,20000,TRACTOR,1401.0,4822.0,IN,TX,23,3.441827266238401,5088.81743175203,3.632275111885817,0.19,2
2021-05-05,40000,TRACTOR,371.0,3346.77,OH,TN,21,9.020943396226414,3107.114130406936,8.374970701905486,-0.65,-7
2021-05-04,40000,TRACTOR,493.0,3450.16,IL,TN,10,6.998296146044624,3066.498808720165,6.220078719513519,-0.78,-8
2021-05-07,7546,DOCK HIGH STRAIGHT,1424.0,4198.0,JA,AR,74,2.9480337078651684,6328.2835095557975,4.444019318508285,1.5,16
2021-05-04,1581,SPRINTER,356.0,860.67,IN,AL,6,2.417612359550562,914.0631035808832,2.567592987586751,0.15,2
2021-05-05,466,SPRINTER,561.0,876.0,OH,AL,18,1.5614973262032086,783.5978010388544,1.3967875241334304,-0.16,-2
2021-05-06,4218,TRACTOR,1435.0,4000.0,IN,TX,42,2.787456445993032,4412.951953592314,3.0752278422246087,0.29,3
2021-05-07,40000,TRACTOR,2039.0,6577.11,MR,NC,75,3.2256547327121137,6561.020673407052,3.217763939875945,-0.01,-1
2021-05-06,4400,TRACTOR,1470.0,4200.0,IN,TX,41,2.857142857142857,4157.737553944823,2.828392893840016,-0.03,-1
2021-05-07,1567,CUBE VAN,1842.0,2501.07,PA,TX,67,1.3578013029315965,2938.211617182504,1.5951203133455505,0.24,3
2021-05-06,15000,TRACTOR,1363.0,4822.0,IN,TX,38,3.537784299339692,4590.835142592943,3.3681842572215284,-0.17,-2
2021-05-07,40000,TRACTOR,2194.0,7100.0,QA,MI,72,3.236098450319052,7038.733400086886,3.20817383777889,-0.03,-1
2021-05-06,500,CARGO VAN,1577.0,1746.17,NC,TX,39,1.107273303741281,1721.6730280705765,1.0917393963668842,-0.02,-1
2021-05-06,1800,SPRINTER,1554.0,2300.0,TX,OH,32,1.48005148005148,2192.7882610078336,1.411060657019198,-0.07,-1
2021-05-06,1102,CUBE VAN,733.0,1633.0,TX,TL,36,2.227830832196453,1594.7886784185157,2.175700789111208,-0.05,-1
2021-05-05,1428,CUBE VAN,571.0,1667.08,IN,AL,13,2.9195796847635727,1328.973951667402,2.3274500029201435,-0.59,-6
2021-05-07,42990,TRACTOR,1928.0,8290.0,JA,SC,60,4.299792531120332,8442.58489369036,4.378934073490851,0.08,1
2021-05-06,1190,CARGO VAN,1116.0,1700.0,KY,TX,25,1.5232974910394266,1762.8779334517978,1.579639725315231,0.06,1
2021-05-06,1297,SPRINTER,544.0,957.89,KY,MO,23,1.7608272058823529,1267.4288918816285,2.329832521841229,0.57,6
2021-05-07,4785,DOCK HIGH STRAIGHT,1496.0,2400.0,OH,TX,50,1.60427807486631,3036.341657125494,2.0296401451373622,0.43,5
2021-05-07,181,CARGO VAN,1747.0,2700.0,ON,TX,49,1.5455065827132226,2675.205318135057,1.531313862698945,-0.01,-1
2021-05-06,40000,TRACTOR,509.0,1400.0,KY,SC,19,2.75049115913556,1393.89010312977,2.73848743247499,-0.01,-1
2021-05-07,32000,TRACTOR,914.0,2995.0,TN,TX,50,3.2768052516411377,3603.700168225232,3.942779177489313,0.67,7
2021-05-05,400,DOCK HIGH STRAIGHT,457.0,1650.0,OH,TN,8,3.6105032822757113,1759.7139632911633,3.850577600199482,0.24,3
2021-05-05,1000,CARGO VAN,377.0,625.0,OH,TN,7,1.6578249336870026,979.8446478827592,2.59905742143968,0.94,10
2021-05-07,32000,TRACTOR,914.0,3085.0,TN,TX,53,3.37527352297593,3389.517508156241,3.708443663190636,0.33,4
2021-05-06,1600,CUBE VAN,977.0,2986.41,TX,MS,22,3.056714431934493,2711.782951422231,2.775622263482324,-0.28,-3
2021-05-07,7000,DOCK HIGH STRAIGHT,1432.0,4049.0,SC,TX,44,2.827513966480447,4358.860029484515,3.0438966686344378,0.22,3
2021-05-07,8056,DOCK HIGH STRAIGHT,1464.0,3223.0,TX,OH,44,2.201502732240437,3633.72190812688,2.482050483693224,0.28,3
2021-05-07,4071,DOCK HIGH STRAIGHT,1602.0,2690.0,TX,MI,39,1.6791510611735332,3169.965048287638,1.9787547117900364,0.3,4
2021-05-06,18445,TRACTOR,980.0,5706.37,TX,AL,18,5.822826530612245,5482.242190072312,5.594124683747257,-0.23,-3
2021-05-07,500,CARGO VAN,1577.0,1796.17,NC,TX,39,1.138979074191503,1721.6730280705765,1.0917393963668842,-0.05,-1
2021-05-07,6888,DOCK HIGH STRAIGHT,1311.0,6340.09,TX,SC,34,4.836071700991609,3366.5949640012063,2.567959545386122,-2.27,-23
2021-05-06,6933,TRACTOR,1370.0,6805.0,TX,MN,26,4.967153284671533,6344.651837732776,4.631132728272099,-0.34,-4
2021-05-06,28280,TRACTOR,980.0,5902.77,TX,AL,19,6.023234693877551,5397.069865369913,5.5072141483366455,-0.52,-6
2021-05-06,3256,DOCK HIGH STRAIGHT,980.0,2525.0,TX,AL,26,2.576530612244898,3162.179361077144,3.226713633752188,0.65,7
2021-05-07,18000,TRACTOR,1601.0,4500.0,AL,AL,46,2.810743285446596,6002.426880952665,3.749173567115968,0.94,10
2021-05-07,40000,TRACTOR,486.0,1400.0,SC,TN,26,2.880658436213992,1606.3149733587743,3.3051748423020046,0.42,5
2021-05-06,200,CARGO VAN,402.0,750.0,MI,KY,8,1.8656716417910448,964.6917310148684,2.399730674166339,0.53,6
2021-05-06,40000,TRACTOR,437.0,1575.0,KY,MI,10,3.6041189931350113,1819.525545228484,4.163674016541153,0.56,6
2021-05-07,20000,TRACTOR,1401.0,4822.0,IN,TX,23,3.441827266238401,5088.81743175203,3.632275111885817,0.19,2
2021-05-06,40000,TRACTOR,509.0,1400.0,KY,SC,8,2.75049115913556,1398.425953507492,2.7473987298771947,-0.0,1
2021-05-07,40000,TRACTOR,484.0,1400.0,SC,TN,24,2.8925619834710745,1495.0484071801136,3.088942990041557,0.2,3
2021-05-07,40380,TRACTOR,320.0,2206.4,GA,TN,21,6.8950000000000005,2653.0079133863487,8.29064972933234,1.4,15
2021-05-07,40000,TRACTOR,493.0,3450.16,IL,TN,19,6.998296146044624,3171.9160719966853,6.433906839749869,-0.56,-6
2021-05-07,5336,DOCK HIGH STRAIGHT,1046.0,2650.0,TX,AL,22,2.5334608030592736,2893.500739800522,2.766253097323635,0.23,3
2021-05-07,27,CARGO VAN,608.0,1975.0,TX,PU,30,3.2483552631578947,1308.6133970283463,2.152324666165044,-1.1,-12
2021-05-07,630,SPRINTER,1363.0,1655.0,IN,TX,22,1.2142333088774762,1991.1685438661889,1.4608720057712317,0.25,3
2021-05-07,40000,TRACTOR,435.0,1575.0,MI,KY,13,3.6206896551724137,1909.9417413174249,4.390670669695229,0.77,8
2021-05-07,1500,SPRINTER,303.0,744.7,TN,WV,4,2.457755775577558,819.0638650685132,2.703181072833377,0.25,3
2021-05-07,40000,TRACTOR,437.0,1575.0,KY,MI,8,3.6041189931350113,1791.3020530555875,4.099089366259927,0.49,5
2021-05-10,42000,TRACTOR,1797.0,7900.0,JA,TN,81,4.39621591541458,8310.580981842997,4.624697263129103,0.23,3
2021-05-09,17000,TRACTOR,1928.0,8290.0,JA,SC,64,4.299792531120332,8173.333649380286,4.239280938475252,-0.06,-1
2021-05-10,4000,DOCK HIGH STRAIGHT,1235.0,2270.0,KY,TX,76,1.838056680161944,2191.630851469293,1.7745998797322209,-0.06,-1
2021-05-10,7518,DOCK HIGH STRAIGHT,2120.0,5189.0,PU,NC,74,2.447641509433962,5670.202567994049,2.6746238528273816,0.23,3
2021-05-09,1350,CARGO VAN,1397.0,1985.0,MN,TX,47,1.4209019327129564,2210.7368849351933,1.582488822430346,0.16,2
2021-05-11,40000,TRACTOR,2300.0,7480.0,EM,MI,91,3.252173913043478,7560.853464017277,3.28732759305099,0.04,1
2021-05-10,1472,SPRINTER,1117.0,1600.0,TN,TX,70,1.432408236347359,1275.404209078028,1.1418121835971604,-0.29,-3
2021-05-08,30300,TRACTOR,1256.0,6398.48,PA,OK,29,5.094331210191083,5831.854130735535,4.643195963961413,-0.45,-5
2021-05-10,12114,TRACTOR,1263.0,2800.0,KY,TX,72,2.2169437846397466,4111.44181632168,3.2552983502151065,1.04,11
2021-05-08,225,SPRINTER,788.0,1486.27,MI,AL,21,1.8861294416243648,1215.4970049332524,1.5425088895092034,-0.34,-4
2021-05-10,100,CARGO VAN,724.0,1253.4,MI,MO,66,1.7312154696132598,1478.1775181769349,2.041681654940517,0.31,4
2021-05-09,3600,DOCK HIGH STRAIGHT,1442.0,2900.0,WI,TX,47,2.0110957004160888,3211.308549898956,2.2269823508314537,0.22,3
2021-05-09,6030,DOCK HIGH STRAIGHT,1432.0,4049.0,SC,TX,46,2.827513966480447,4539.376501762509,3.169955657655384,0.34,4
2021-05-08,19000,TRACTOR,1455.0,4900.0,WI,TX,24,3.3676975945017182,5492.609552759035,3.774989383339543,0.41,5
2021-05-11,12125,TRACTOR,2298.0,6200.0,PU,MI,98,2.6979982593559617,6991.782568423507,3.042551161193867,0.34,4
2021-05-12,883,CARGO VAN,1612.0,1624.71,TX,MI,118,1.0078846153846155,1952.387400449364,1.2111584370033277,0.2,3
2021-05-10,2375,SPRINTER,1171.0,1250.92,IN,TX,67,1.0682493595217764,1471.05940523574,1.2562420198426474,0.19,2
2021-05-10,2900,DOCK HIGH STRAIGHT,1379.0,2800.0,IN,TX,72,2.030456852791878,3218.489434526862,2.333929974276187,0.3,4
